	urls
3687	https://www.cars-data.com/en/peugeot-205-cabriolet-1987/1966
3688	https://www.cars-data.com/en/peugeot-309-1987/2017
3689	https://www.cars-data.com/en/peugeot-405-1987/2022
3690	https://www.cars-data.com/en/renault-5-1987/2110
3691	https://www.cars-data.com/en/renault-5-1987/2113
3692	https://www.cars-data.com/en/seat-ibiza-1987/2350
3693	https://www.cars-data.com/en/toyota-camry-1987/2608
3694	https://www.cars-data.com/en/toyota-camry-stationwagon-1987/2615
3695	https://www.cars-data.com/en/toyota-corolla-1987/2675
3696	https://www.cars-data.com/en/toyota-corolla-1987/2650
3697	https://www.cars-data.com/en/toyota-corolla-1987/2657
3698	https://www.cars-data.com/en/toyota-corolla-liftback-1987/2665
3699	https://www.cars-data.com/en/yugo-a-serie-1987/3129
3700	https://www.cars-data.com/en/alfa-romeo-33-1986/33
3701	https://www.cars-data.com/en/audi-80-1986/88
3702	https://www.cars-data.com/en/audi-coupe-1986/207
3703	https://www.cars-data.com/en/audi-quattro-1986/3736
3704	https://www.cars-data.com/en/bmw-3-serie-cabrio-1986/266
3705	https://www.cars-data.com/en/bmw-7-serie-1986/299
3706	https://www.cars-data.com/en/citroen-bx-1986/423
3707	https://www.cars-data.com/en/citroen-bx-break-1986/426
3708	https://www.cars-data.com/en/daimler-3-6-1986/3039
3709	https://www.cars-data.com/en/daimler-double-six-1986/3042
3710	https://www.cars-data.com/en/fiat-croma-1986/636
3711	https://www.cars-data.com/en/fiat-panda-1986/654
3712	https://www.cars-data.com/en/ford-escort-1986/710
3713	https://www.cars-data.com/en/ford-escort-1986/715
3714	https://www.cars-data.com/en/ford-escort-cabrio-1986/728
3715	https://www.cars-data.com/en/ford-escort-stationwagon-1986/725
3716	https://www.cars-data.com/en/ford-fiesta-1986/736
3717	https://www.cars-data.com/en/ford-orion-1986/811
3718	https://www.cars-data.com/en/honda-integra-1986/3829
3719	https://www.cars-data.com/en/hyundai-pony-1986/1028
3720	https://www.cars-data.com/en/jaguar-v12-1986/1067
3721	https://www.cars-data.com/en/jaguar-xj-1986/1069
3722	https://www.cars-data.com/en/lada-samara-1986/1182
3723	https://www.cars-data.com/en/mazda-323-estate-1986/1350
3724	https://www.cars-data.com/en/mazda-323-estate-1986/1370
3725	https://www.cars-data.com/en/mazda-rx-7-1986/1435
3726	https://www.cars-data.com/en/mercedes-benz-200-serie-combi-1986/1448
3727	https://www.cars-data.com/en/mitsubishi-pajero-canvas-top-1986/1657
3728	https://www.cars-data.com/en/mitsubishi-pajero-long-body-1986/1664
3729	https://www.cars-data.com/en/mitsubishi-pajero-metal-top-1986/1660
3730	https://www.cars-data.com/en/mitsubishi-pajero-wagon-1986/1668
3731	https://www.cars-data.com/en/nissan-bluebird-1986/3466
3732	https://www.cars-data.com/en/nissan-bluebird-1986/3469
3733	https://www.cars-data.com/en/nissan-bluebird-wagon-1986/3472
3734	https://www.cars-data.com/en/nissan-sunny-1986/1786
3735	https://www.cars-data.com/en/nissan-sunny-1986/1789
3736	https://www.cars-data.com/en/nissan-sunny-1986/1794
3737	https://www.cars-data.com/en/nissan-sunny-coupe-1986/1804
3738	https://www.cars-data.com/en/nissan-sunny-florida-1986/1798
3739	https://www.cars-data.com/en/nissan-sunny-wagon-1986/1799
3740	https://www.cars-data.com/en/opel-omega-1986/1910
3741	https://www.cars-data.com/en/opel-omega-caravan-1986/1915
3742	https://www.cars-data.com/en/peugeot-205-1986/1962
3743	https://www.cars-data.com/en/peugeot-205-cabriolet-1986/1965
3744	https://www.cars-data.com/en/peugeot-309-1986/2019
3745	https://www.cars-data.com/en/porsche-928-1986/3360
3746	https://www.cars-data.com/en/renault-11-1986/3637
3747	https://www.cars-data.com/en/renault-11-1986/3639
3748	https://www.cars-data.com/en/renault-21-1986/2104
3749	https://www.cars-data.com/en/renault-21-nevada-1986/2106
3750	https://www.cars-data.com/en/renault-9-1986/3990
3751	https://www.cars-data.com/en/rover-800-serie-1986/2272
3752	https://www.cars-data.com/en/saab-900-cabrio-1986/2311
3753	https://www.cars-data.com/en/seat-marbella-1986/2364
3754	https://www.cars-data.com/en/subaru-l-serie-coupe-1986/4040
3755	https://www.cars-data.com/en/subaru-xt-1986/4039
3756	https://www.cars-data.com/en/suzuki-alto-1986/2496
3757	https://www.cars-data.com/en/suzuki-alto-1986/2502
3758	https://www.cars-data.com/en/suzuki-swift-1986/2546
3759	https://www.cars-data.com/en/suzuki-swift-1986/2554
3760	https://www.cars-data.com/en/toyota-carina-ii-1986/2619
3761	https://www.cars-data.com/en/toyota-carina-ii-1986/2627
3762	https://www.cars-data.com/en/toyota-supra-1986/4081
3763	https://www.cars-data.com/en/volkswagen-golf-1986/2783
3764	https://www.cars-data.com/en/volkswagen-golf-1986/2791
3765	https://www.cars-data.com/en/volkswagen-golf-cabriolet-1986/2803
3766	https://www.cars-data.com/en/volkswagen-jetta-1986/2814
3767	https://www.cars-data.com/en/volkswagen-jetta-1986/2818
3768	https://www.cars-data.com/en/volvo-480-1986/2911
3769	https://www.cars-data.com/en/volvo-780-1986/2920
3770	https://www.cars-data.com/en/alfa-romeo-75-1985/38
3771	https://www.cars-data.com/en/audi-200-avant-1985/3569
3772	https://www.cars-data.com/en/austin-metro-1985/3028
3773	https://www.cars-data.com/en/austin-metro-1985/3029
3774	https://www.cars-data.com/en/austin-montego-1985/3031
3775	https://www.cars-data.com/en/austin-montego-estate-1985/3034
3776	https://www.cars-data.com/en/citroen-axel-1985/3582
3777	https://www.cars-data.com/en/citroen-bx-break-1985/425
3778	https://www.cars-data.com/en/citroen-cx-1985/466
3779	https://www.cars-data.com/en/citroen-cx-break-1985/469
3780	https://www.cars-data.com/en/daihatsu-charade-1985/549
3781	https://www.cars-data.com/en/daihatsu-charade-1985/554
3782	https://www.cars-data.com/en/daihatsu-cuore-1985/563
3783	https://www.cars-data.com/en/daihatsu-cuore-1985/571
3784	https://www.cars-data.com/en/fiat-regata-weekend-1985/3791
3785	https://www.cars-data.com/en/fiat-ritmo-1985/3794
3786	https://www.cars-data.com/en/fiat-ritmo-1985/3797
3787	https://www.cars-data.com/en/ford-scorpio-1985/819
3788	https://www.cars-data.com/en/honda-accord-1985/860
3789	https://www.cars-data.com/en/honda-accord-aero-deck-1985/854
3790	https://www.cars-data.com/en/hyundai-pony-1985/1026
3791	https://www.cars-data.com/en/jaguar-xjs-cabrio-1985/1076
3792	https://www.cars-data.com/en/lada-2104-stationcar-1985/3444
3793	https://www.cars-data.com/en/lancia-thema-1985/1220
3794	https://www.cars-data.com/en/lancia-ypsilon-1985/1229
3795	https://www.cars-data.com/en/mazda-323-1985/1348
3796	https://www.cars-data.com/en/mazda-323-1985/1357
3797	https://www.cars-data.com/en/mazda-323-1985/1360
3798	https://www.cars-data.com/en/mazda-323-1985/1337
3799	https://www.cars-data.com/en/mazda-626-1985/1390
3800	https://www.cars-data.com/en/mazda-626-1985/1398
3801	https://www.cars-data.com/en/mazda-626-coupe-1985/1409
3802	https://www.cars-data.com/en/mercedes-benz-200-serie-1985/1445
3803	https://www.cars-data.com/en/mercedes-benz-s-class-1985/1540
3804	https://www.cars-data.com/en/mercedes-benz-s-class-coupe-1985/1548
3805	https://www.cars-data.com/en/mercedes-benz-sl-1985/1551
3806	https://www.cars-data.com/en/mitsubishi-lancer-wagon-1985/1646
3807	https://www.cars-data.com/en/nissan-laurel-1985/3927
3808	https://www.cars-data.com/en/opel-corsa-1985/1855
3809	https://www.cars-data.com/en/opel-corsa-1985/1864
3810	https://www.cars-data.com/en/opel-corsa-1985/1873
3811	https://www.cars-data.com/en/opel-corsa-1985/1874
3812	https://www.cars-data.com/en/peugeot-505-1985/3973
3813	https://www.cars-data.com/en/peugeot-505-break-1985/3975
3814	https://www.cars-data.com/en/renault-5-1985/2112
3815	https://www.cars-data.com/en/renault-alpine-1985/3991
3816	https://www.cars-data.com/en/renault-espace-1985/2133
3817	https://www.cars-data.com/en/rover-200-serie-1985/2250
3818	https://www.cars-data.com/en/saab-9000-1985/2313
3819	https://www.cars-data.com/en/seat-malaga-1985/4026
3820	https://www.cars-data.com/en/skoda-136-r-coupe-1985/3525
3821	https://www.cars-data.com/en/subaru-l-serie-1985/4035
3822	https://www.cars-data.com/en/subaru-l-serie-stationwagon-1985/4037
3823	https://www.cars-data.com/en/toyota-celica-coupe-1985/2638
3824	https://www.cars-data.com/en/toyota-celica-liftback-1985/2634
3825	https://www.cars-data.com/en/toyota-celica-liftback-1985/2646
3826	https://www.cars-data.com/en/toyota-corolla-1985/2674
3827	https://www.cars-data.com/en/toyota-corolla-1985/2649
3828	https://www.cars-data.com/en/toyota-corolla-liftback-1985/2664
3829	https://www.cars-data.com/en/toyota-cressida-1985/4062
3830	https://www.cars-data.com/en/toyota-cressida-combi-1985/4065
3831	https://www.cars-data.com/en/toyota-land-cruiser-1985/2706
3832	https://www.cars-data.com/en/toyota-land-cruiser-customwagon-1985/2713
3833	https://www.cars-data.com/en/toyota-mr2-1985/2719
3834	https://www.cars-data.com/en/toyota-starlet-1985/2743
3835	https://www.cars-data.com/en/toyota-starlet-1985/2748
3836	https://www.cars-data.com/en/volkswagen-passat-1985/2829
3837	https://www.cars-data.com/en/volkswagen-passat-1985/2831
3838	https://www.cars-data.com/en/volkswagen-passat-variant-1985/2830
3839	https://www.cars-data.com/en/volkswagen-passat-variant-1985/2842
3840	https://www.cars-data.com/en/volvo-240-1985/2896
3841	https://www.cars-data.com/en/volvo-240-estate-1985/2898
3842	https://www.cars-data.com/en/volvo-340-1985/2900
3843	https://www.cars-data.com/en/volvo-340-1985/2902
3844	https://www.cars-data.com/en/volvo-340-1985/2904
3845	https://www.cars-data.com/en/volvo-360-1985/3395
3846	https://www.cars-data.com/en/volvo-360-1985/3397
3847	https://www.cars-data.com/en/volvo-360-1985/3399
3848	https://www.cars-data.com/en/volvo-740-estate-1985/2914
3849	https://www.cars-data.com/en/volvo-760-estate-1985/2918
3850	https://www.cars-data.com/en/alfa-romeo-33-giardinetta-1984/35
3851	https://www.cars-data.com/en/alfa-romeo-90-1984/3685
3852	https://www.cars-data.com/en/audi-200-1984/3568
3853	https://www.cars-data.com/en/audi-80-1984/84
3854	https://www.cars-data.com/en/audi-80-1984/87
3855	https://www.cars-data.com/en/audi-90-1984/91
3856	https://www.cars-data.com/en/austin-montego-1984/3032
3857	https://www.cars-data.com/en/citroen-visa-decouvrable-1984/3776
3858	https://www.cars-data.com/en/fiat-regata-1984/3790
3859	https://www.cars-data.com/en/ford-escort-cabrio-1984/727
3860	https://www.cars-data.com/en/hyundai-stellar-1984/3839
3861	https://www.cars-data.com/en/mazda-929-1984/3855
3862	https://www.cars-data.com/en/mazda-929-coupe-1984/3862
3863	https://www.cars-data.com/en/mazda-929-estate-1984/3861
3864	https://www.cars-data.com/en/mitsubishi-colt-1984/1608
3865	https://www.cars-data.com/en/mitsubishi-colt-1984/1616
3866	https://www.cars-data.com/en/mitsubishi-galant-1984/1627
3867	https://www.cars-data.com/en/mitsubishi-lancer-1984/1640
3868	https://www.cars-data.com/en/mitsubishi-space-wagon-1984/1678
3869	https://www.cars-data.com/en/nissan-300-zx-1984/1691
3870	https://www.cars-data.com/en/nissan-bluebird-1984/3468
3871	https://www.cars-data.com/en/nissan-bluebird-combi-1984/3471
3872	https://www.cars-data.com/en/nissan-cherry-1984/3920
3873	https://www.cars-data.com/en/nissan-cherry-1984/3922
3874	https://www.cars-data.com/en/nissan-patrol-hardtop-1984/1752
3875	https://www.cars-data.com/en/nissan-patrol-wagon-1984/1757
3876	https://www.cars-data.com/en/nissan-silvia-1984/3939
3877	https://www.cars-data.com/en/opel-ascona-1984/3482
3878	https://www.cars-data.com/en/opel-ascona-1984/3476
3879	https://www.cars-data.com/en/opel-ascona-1984/3479
3880	https://www.cars-data.com/en/opel-kadett-1984/1888
3881	https://www.cars-data.com/en/opel-kadett-1984/1893
3882	https://www.cars-data.com/en/opel-kadett-1984/1896
3883	https://www.cars-data.com/en/opel-kadett-caravan-1984/1890
3884	https://www.cars-data.com/en/opel-kadett-caravan-1984/1895
3885	https://www.cars-data.com/en/opel-kadett-caravan-1984/1898
3886	https://www.cars-data.com/en/opel-kadett-caravan-1984/1901
3887	https://www.cars-data.com/en/opel-rekord-1984/3494
3888	https://www.cars-data.com/en/opel-rekord-caravan-1984/3497
3889	https://www.cars-data.com/en/opel-rekord-caravan-1984/3500
3890	https://www.cars-data.com/en/peugeot-205-1984/1961
3891	https://www.cars-data.com/en/porsche-911-cabriolet-1984/2073
3892	https://www.cars-data.com/en/porsche-911-coupe-1984/2060
3893	https://www.cars-data.com/en/porsche-911-targa-1984/2068
3894	https://www.cars-data.com/en/renault-18-1984/3642
3895	https://www.cars-data.com/en/renault-18-combi-1984/3644
3896	https://www.cars-data.com/en/renault-25-1984/3986
3897	https://www.cars-data.com/en/renault-5-1984/2109
3898	https://www.cars-data.com/en/saab-90-1984/4017
3899	https://www.cars-data.com/en/saab-900-1984/3517
3900	https://www.cars-data.com/en/saab-900-1984/2305
3901	https://www.cars-data.com/en/saab-900-1984/2306
3902	https://www.cars-data.com/en/saab-900-1984/2308
3903	https://www.cars-data.com/en/saab-900-1984/2309
3904	https://www.cars-data.com/en/seat-fura-1984/4018
3905	https://www.cars-data.com/en/seat-fura-1984/4019
3906	https://www.cars-data.com/en/seat-ibiza-1984/2341
3907	https://www.cars-data.com/en/subaru-justy-1984/2452
3908	https://www.cars-data.com/en/subaru-justy-1984/2455
3909	https://www.cars-data.com/en/suzuki-swift-1984/2545
3910	https://www.cars-data.com/en/suzuki-swift-1984/2553
3911	https://www.cars-data.com/en/toyota-camry-1984/2613
3912	https://www.cars-data.com/en/toyota-carina-1984/4054
3913	https://www.cars-data.com/en/toyota-carina-1984/4055
3914	https://www.cars-data.com/en/toyota-carina-1984/2616
3915	https://www.cars-data.com/en/toyota-carina-1984/2624
3916	https://www.cars-data.com/en/toyota-corolla-combi-1984/2686
3917	https://www.cars-data.com/en/volkswagen-jetta-1984/2813
3918	https://www.cars-data.com/en/volkswagen-jetta-1984/2817
3919	https://www.cars-data.com/en/volvo-740-1984/2912
3920	https://www.cars-data.com/en/alfa-romeo-33-1983/32
3921	https://www.cars-data.com/en/alfa-romeo-alfa-6-1983/3687
3922	https://www.cars-data.com/en/alfa-romeo-alfetta-1983/3694
3923	https://www.cars-data.com/en/alfa-romeo-giulietta-1983/44
3924	https://www.cars-data.com/en/alfa-romeo-spider-1983/54
3925	https://www.cars-data.com/en/alfa-romeo-sprint-1983/3698
3926	https://www.cars-data.com/en/audi-100-avant-1983/79
3927	https://www.cars-data.com/en/audi-coupe-1983/209
3928	https://www.cars-data.com/en/austin-maestro-1983/3026
3929	https://www.cars-data.com/en/bmw-3-serie-1983/246
3930	https://www.cars-data.com/en/bmw-3-serie-1983/247
3931	https://www.cars-data.com/en/citroen-bx-1983/422
3932	https://www.cars-data.com/en/daihatsu-charade-1983/548
3933	https://www.cars-data.com/en/daihatsu-charade-1983/553
3934	https://www.cars-data.com/en/fiat-127-1983/3597
3935	https://www.cars-data.com/en/fiat-argenta-1983/3788
3936	https://www.cars-data.com/en/fiat-ritmo-1983/3793
3937	https://www.cars-data.com/en/fiat-ritmo-1983/3796
3938	https://www.cars-data.com/en/fiat-uno-1983/700
3939	https://www.cars-data.com/en/fiat-uno-1983/702
3940	https://www.cars-data.com/en/ford-escort-stationwagon-1983/724
3941	https://www.cars-data.com/en/ford-fiesta-1983/735
3942	https://www.cars-data.com/en/ford-orion-1983/810
3943	https://www.cars-data.com/en/ford-sierra-1983/831
3944	https://www.cars-data.com/en/ford-sierra-stationwagon-1983/839
3945	https://www.cars-data.com/en/fso-polonez-1983/3069
3946	https://www.cars-data.com/en/fso-polonez-1983/3070
3947	https://www.cars-data.com/en/honda-accord-1983/853
3948	https://www.cars-data.com/en/honda-accord-1983/859
3949	https://www.cars-data.com/en/honda-civic-1983/880
3950	https://www.cars-data.com/en/honda-civic-crx-coupe-1983/910
3951	https://www.cars-data.com/en/honda-civic-shuttle-1983/912
3952	https://www.cars-data.com/en/honda-jazz-1983/930
3953	https://www.cars-data.com/en/honda-prelude-1983/947
3954	https://www.cars-data.com/en/lada-2107-1983/3443
3955	https://www.cars-data.com/en/lancia-delta-1983/1202
3956	https://www.cars-data.com/en/lancia-hpe-1983/3847
3957	https://www.cars-data.com/en/lancia-prisma-1983/3849
3958	https://www.cars-data.com/en/mazda-626-1983/1389
3959	https://www.cars-data.com/en/mazda-626-1983/1397
3960	https://www.cars-data.com/en/mazda-626-coupe-1983/1408
3961	https://www.cars-data.com/en/mercedes-benz-190-serie-1983/1442
3962	https://www.cars-data.com/en/mitsubishi-lancer-f-1983/3911
3963	https://www.cars-data.com/en/nissan-laurel-1983/3926
3964	https://www.cars-data.com/en/nissan-micra-1983/1720
3965	https://www.cars-data.com/en/nissan-prairie-1983/3937
3966	https://www.cars-data.com/en/nissan-stanza-1983/3940
3967	https://www.cars-data.com/en/nissan-stanza-1983/3941
3968	https://www.cars-data.com/en/nissan-stanza-1983/3942
3969	https://www.cars-data.com/en/opel-corsa-1983/1854
3970	https://www.cars-data.com/en/opel-corsa-tr-1983/1853
3971	https://www.cars-data.com/en/opel-monza-1983/3490
3972	https://www.cars-data.com/en/opel-senator-1983/3502
3973	https://www.cars-data.com/en/peugeot-205-1983/1963
3974	https://www.cars-data.com/en/renault-11-1983/3636
3975	https://www.cars-data.com/en/renault-11-1983/3638
3976	https://www.cars-data.com/en/seat-ronda-1983/4027
3977	https://www.cars-data.com/en/skoda-105-1983/3523
3978	https://www.cars-data.com/en/skoda-120-130-1983/3524
3979	https://www.cars-data.com/en/suzuki-alto-1983/2495
3980	https://www.cars-data.com/en/suzuki-alto-1983/2501
3981	https://www.cars-data.com/en/suzuki-sa-310-1983/4047
3982	https://www.cars-data.com/en/toyota-camry-1983/2606
3983	https://www.cars-data.com/en/toyota-camry-1983/2607
3984	https://www.cars-data.com/en/toyota-celica-coupe-1983/2637
3985	https://www.cars-data.com/en/toyota-celica-liftback-1983/2645
3986	https://www.cars-data.com/en/toyota-corolla-1983/2673
3987	https://www.cars-data.com/en/toyota-corolla-coupe-1983/2693
3988	https://www.cars-data.com/en/toyota-corolla-liftback-1983/2663
3989	https://www.cars-data.com/en/toyota-cressida-1983/4061
3990	https://www.cars-data.com/en/toyota-cressida-combi-1983/4064
3991	https://www.cars-data.com/en/toyota-crown-1983/4068
